TransactionDate,Category,DailySalesAmount
2022-12-20,Accessories,215869.19000000003
2021-03-16,TVs,192690.17
2020-10-22,TVs,185553.12000000002
2021-11-17,Laptops,178427.28000000003
2022-06-21,Laptops,199130.78
2021-07-06,TVs,184085.85
2022-08-24,TVs,252149.28999999998
2025-05-26,Laptops,248669.57
2022-11-22,Smartphones,319973.39
2024-12-22,Accessories,293844.72000000003
2023-02-25,TVs,236258.01
2023-06-14,Smartphones,283171.36000000004
2022-07-01,Smartphones,283025.85000000003
2022-07-09,Laptops,172843.01
2023-05-10,Smartphones,287241.16
2023-11-04,Laptops,260176.15999999997
2024-05-08,Accessories,238996.43
2022-11-07,Accessories,263913.31
2022-03-12,TVs,262739.17
2024-06-03,Tablets,221298.24
2021-11-21,Accessories,253512.27000000002
2024-11-27,Tablets,235860.40999999997
2024-01-21,Tablets,168375.31000000003
2020-08-22,Laptops,186522.39
2024-01-15,Accessories,210989.58
2023-04-19,Laptops,249096.29000000004
2022-06-16,Laptops,154689.41999999998
2020-12-03,Tablets,267685.67
2024-02-04,TVs,277796.74
2021-09-18,Laptops,261722.12
2023-07-17,Laptops,220420.16
2020-11-19,TVs,199495.96000000002
2024-01-03,Tablets,274548.51999999996
2024-06-10,Tablets,221684.85
2023-03-13,Accessories,244435.84000000003
2021-02-13,Smartphones,200838.12
2024-03-07,Accessories,272874.37
2020-10-25,TVs,240425.06000000003
2021-02-02,Accessories,252731.93000000002
2022-03-15,Smartphones,239852.37
2024-10-29,TVs,248516.52000000002
2021-07-17,Accessories,245442.22000000003
2024-02-16,TVs,206076.1
2020-06-23,Tablets,188054.51
2023-03-26,Laptops,270828.87
2021-06-07,Accessories,247019.65000000002
2025-04-23,Accessories,274526.51
2023-05-12,Tablets,216515.24
2025-06-02,Accessories,360779.49999999994
2021-02-23,Laptops,241923.25
2021-05-08,Smartphones,279183.44999999995
2023-10-19,TVs,204445.45999999996
2025-05-13,Smartphones,157944.54
2021-09-12,Laptops,164014.31
2020-09-01,Accessories,258938.4
2023-08-21,Laptops,221597.86
2023-08-02,Laptops,234172.58
2020-06-30,Accessories,185002.84000000003
2020-07-21,Tablets,258989.96000000002
2021-03-11,Tablets,199001.86
2023-03-07,TVs,225659.01
2023-02-10,Smartphones,241474.79000000004
2020-07-05,Accessories,229366.10000000003
2023-01-12,Smartphones,156210.31
2023-07-10,TVs,308826.79
2023-12-01,Smartphones,243803.31000000003
2023-01-18,TVs,181114.56
2023-04-30,Tablets,251065.27
2022-08-05,Tablets,290971.83999999997
2024-03-11,Smartphones,287390.98
2025-03-11,TVs,325438.57999999996
2023-12-20,TVs,248353.29000000004
2023-09-10,TVs,251762.99000000005
2021-12-23,Tablets,253449.78000000003
2025-04-21,Tablets,257889.64999999997
2024-05-19,TVs,240558.29
2022-03-21,Smartphones,298036.4799999999
2023-07-07,TVs,224936.10000000003
2021-01-05,TVs,170415.78
2021-03-24,Tablets,354107.97000000003
2024-07-20,Accessories,349732.24
2025-02-02,Tablets,325030.53
2024-02-06,TVs,204787.43
2023-01-08,Tablets,344007.64
2025-03-17,TVs,193839.29
2023-11-13,Accessories,196864.74000000002
2023-07-24,Smartphones,209914.98
2021-01-19,Smartphones,221874.06
2025-01-21,Tablets,226655.77
2024-01-18,Smartphones,263593.16000000003
2023-05-10,Tablets,236454.81000000003
2023-08-12,TVs,218707.84000000003
2022-05-02,Smartphones,230774.86
2022-05-11,TVs,252041.48
2025-02-05,TVs,263901.23
2022-05-16,Tablets,254012.43
2025-05-03,TVs,221017.14999999997
2021-09-27,Laptops,251206.05
2022-11-16,Tablets,154485.83000000002
2020-07-18,Smartphones,307185.64
2021-03-23,Accessories,202538.31
2022-01-03,Smartphones,244980.89
2021-09-07,Accessories,234735.43000000002
2022-04-19,TVs,322697.20999999996
2023-08-18,Accessories,224199.77000000002
2022-11-27,Tablets,213870.05
2020-07-16,TVs,274570.80000000005
2025-03-10,TVs,230651.05000000002
2025-01-16,Accessories,352196.88
2021-01-29,Smartphones,289270.56
2020-10-01,Accessories,216103.13
2025-01-30,TVs,169859.44
2023-10-30,Accessories,270246.69
2024-11-28,Smartphones,232861.44
2023-04-07,Smartphones,294442.36
2025-01-15,Smartphones,228526.77000000002
2023-07-02,Laptops,265009.1099999999
2024-01-21,Accessories,252866.79
2022-11-25,Tablets,336916.25
2024-06-27,TVs,372598.42
2024-07-14,Laptops,273850.1
2024-01-04,Smartphones,323546.43999999994
2023-01-12,TVs,250946.23
2024-05-02,TVs,154231.78999999998
2022-10-10,Smartphones,266308.35
2022-10-01,TVs,269445.38
2023-12-31,Accessories,246065.91999999998
2024-12-30,Accessories,194892.97999999998
2021-08-29,TVs,178991.19
2022-06-06,Laptops,232486.04
2025-01-17,Accessories,203448.90000000002
2024-06-05,Tablets,248014.70999999996
2021-09-11,Accessories,262815.44
2020-11-29,Accessories,107804.90000000001
2023-08-04,Laptops,200364.65000000002
2024-02-20,Accessories,158550.36
2024-11-02,TVs,173172.6
2023-07-17,Accessories,332991.69999999995
2025-05-02,Accessories,281898.52
2025-05-08,Laptops,290076.47
2022-06-22,TVs,259448.94
2022-03-01,TVs,215368.11000000004
2023-06-01,Laptops,289195.84
2021-11-07,Laptops,238849.21
2024-06-18,Accessories,262508.0
2022-11-24,Accessories,194401.35
2022-07-21,TVs,188239.01
2023-01-15,Laptops,322970.75000000006
2020-10-22,Laptops,224284.56999999998
2024-01-23,Accessories,271505.94
2020-08-28,TVs,132196.56999999998
2025-01-29,Smartphones,265971.30999999994
2025-06-18,Laptops,268378.76
2023-03-21,Laptops,276410.56000000006
2021-06-11,Tablets,369508.16000000003
2022-08-14,Accessories,309635.60000000003
2023-05-14,Laptops,249375.59999999998
2024-06-09,Laptops,219950.57
2024-04-19,Tablets,259503.92999999996
2022-09-26,Laptops,295420.87
2023-11-28,Accessories,261498.69
2022-04-24,Accessories,304669.59
2021-02-14,Smartphones,311270.26000000007
2021-10-17,Accessories,251085.46999999997
2023-06-14,TVs,325822.25
2022-09-30,TVs,261853.44000000003
2022-07-10,Tablets,295715.99
2021-12-17,Tablets,304572.72000000003
2025-03-23,Laptops,307960.43999999994
2024-04-18,Tablets,199539.05
2021-03-26,TVs,240077.2
2023-05-25,Tablets,302788.69999999995
2023-11-18,Laptops,229881.13999999998
2022-06-21,Accessories,201690.09999999998
2022-05-15,TVs,182101.06000000003
2022-12-02,Smartphones,219334.44000000003
2022-03-19,Tablets,259029.43000000002
2021-04-22,Smartphones,140163.61
2025-05-30,Accessories,248875.65999999997
2021-01-22,Tablets,221984.03
2024-06-06,TVs,273950.97
2020-07-02,Tablets,265640.07999999996
2024-11-15,TVs,235447.36999999997
2020-11-24,Accessories,254064.00999999998
2021-01-07,TVs,180476.84
2024-02-02,Tablets,283826.19999999995
2023-05-24,Tablets,276499.20999999996
2020-06-28,TVs,191164.87
2023-03-01,TVs,268677.12
2024-01-10,Smartphones,196532.41999999998
2020-11-20,Tablets,290425.37000000005
2022-09-01,Laptops,329792.63999999996
2024-03-27,Accessories,369146.1
2020-07-07,Laptops,275049.14
2024-05-22,TVs,86969.75999999998
2022-10-10,Tablets,284680.81999999995
2023-07-01,TVs,313965.38999999996
2020-12-20,Laptops,262412.72000000003
2023-11-08,Tablets,271334.25
2021-04-09,Accessories,383784.7
2021-11-13,Tablets,216242.01
2022-08-22,Tablets,147218.73
2024-06-12,Laptops,221307.91999999998
2024-11-04,Accessories,244364.42
2020-12-19,Tablets,220011.18
2020-10-14,Laptops,278479.24
2025-02-01,Tablets,249093.51999999996
2024-02-22,Accessories,348647.93
2023-12-19,Accessories,249752.22999999998
2023-07-13,Laptops,246694.78000000003
2024-06-30,Laptops,307294.23000000004
2022-05-22,Smartphones,207944.7
2023-02-22,TVs,177083.19999999998
2021-02-11,TVs,226917.84
2024-09-05,Smartphones,279013.33
2021-10-07,Accessories,219870.94
2022-07-17,TVs,305671.05
2020-10-08,Tablets,162114.94
2021-11-11,Accessories,225085.4
2024-04-03,Smartphones,241653.31
2022-02-01,Smartphones,187445.74
2024-05-10,Smartphones,340681.76
2025-04-28,TVs,253527.51
2022-04-16,Tablets,206469.61000000002
2021-10-04,Laptops,307656.47
2025-06-03,Laptops,218919.88999999998
2020-12-11,TVs,163198.93000000002
2023-08-10,Smartphones,327591.21
2023-07-14,Tablets,176628.49
2021-10-30,Laptops,229958.70999999996
2022-03-04,Tablets,251381.15000000002
2025-05-08,TVs,196302.14
2023-05-05,TVs,236668.74
2023-03-11,Laptops,178450.01
2023-11-26,TVs,223436.94
2020-12-27,Smartphones,269246.39
2022-05-29,Laptops,205433.72000000003
2022-10-26,Smartphones,208066.91999999998
2022-04-02,TVs,371936.13
2023-02-06,TVs,253437.59999999998
2024-02-14,Tablets,297321.99
2021-01-10,Tablets,203116.12
2020-09-05,Smartphones,341258.58
2024-02-11,TVs,215033.91999999998
2021-01-09,Tablets,275524.52999999997
2021-01-27,TVs,251623.78999999998
2023-09-29,Accessories,333246.78
2024-10-18,TVs,316536.53
2021-06-10,Tablets,299979.19
2022-11-18,TVs,292862.03
2025-01-12,Tablets,208892.47
2021-09-12,TVs,294972.01
2022-04-25,Smartphones,231942.83000000002
2023-01-25,Smartphones,186834.41999999998
2020-07-23,TVs,261496.01
2021-01-15,TVs,209307.59999999998
2022-08-10,TVs,257345.00999999998
2024-05-30,Tablets,265335.02
2025-05-19,Tablets,237400.44
2023-06-01,Smartphones,240145.18999999997
2021-03-27,Accessories,301725.55000000005
2022-12-04,Accessories,237867.89
2024-12-06,Laptops,170189.81
2021-11-25,Tablets,316111.72
2024-09-03,TVs,321942.01
2022-03-12,Accessories,215512.16999999998
2025-04-24,Smartphones,119982.73999999999
2020-11-17,Tablets,211991.15
2025-01-19,Tablets,247909.52000000002
2021-04-21,Accessories,155092.7
2022-01-17,TVs,237394.15
2024-01-17,TVs,228381.59
2021-06-29,TVs,172133.66
2022-08-25,TVs,321959.14
2023-06-09,Smartphones,282648.5
2024-05-31,TVs,250018.97999999998
2022-01-25,Accessories,295741.61
2023-10-06,Tablets,297172.18999999994
2025-03-25,Smartphones,336186.81
2020-09-20,Accessories,343419.13
2020-07-27,Laptops,168563.94
2024-10-21,Laptops,246415.02999999997
2022-07-01,Laptops,270436.82
2021-04-28,TVs,354231.46
2022-08-19,TVs,289977.32
2023-05-14,Tablets,259992.93
2022-02-21,Laptops,470023.8
2020-10-19,TVs,222094.01000000004
2020-09-22,Accessories,263870.35
2023-02-28,Smartphones,258397.36000000002
2023-08-09,Laptops,312843.68
2024-03-23,Tablets,184098.93
2023-11-06,TVs,260449.62000000002
2022-04-24,TVs,252351.06000000003
2022-06-30,Smartphones,159263.25
2022-10-19,Smartphones,241049.40000000002
2025-03-18,TVs,210565.04
2024-02-11,Laptops,232291.89
2022-09-30,Smartphones,233127.61
2021-11-03,Smartphones,275308.42000000004
2023-09-23,TVs,204064.84
2021-02-05,Laptops,258187.94
2025-03-13,Laptops,315366.29
2022-01-17,Smartphones,204671.93
2023-04-06,Laptops,252361.75999999995
2020-09-14,Laptops,263863.6
2020-09-30,Tablets,292839.74000000005
2022-01-20,Accessories,165482.43
2020-06-26,Tablets,222228.52999999997
2024-05-31,Laptops,275816.36
2023-10-21,Accessories,313294.27
2021-11-12,Smartphones,236126.82
2020-06-24,Accessories,178199.91
2022-01-10,Tablets,232074.84000000003
2021-01-12,Smartphones,223081.11000000002
2020-10-19,Accessories,209485.18
2024-06-14,TVs,283655.27999999997
2024-03-10,Laptops,262987.36
2024-08-02,Tablets,182127.41000000003
2024-06-20,Smartphones,243618.07
2022-02-17,Accessories,219225.18
2024-07-16,Accessories,168687.67999999996
2022-01-21,Laptops,205784.82
2024-02-18,Accessories,124947.04
2020-12-18,Accessories,129670.86000000002
2021-03-06,Laptops,190052.80000000002
2025-06-14,TVs,233981.82
2022-07-30,Tablets,232719.87
2024-01-02,Laptops,184471.02000000002
2021-05-27,TVs,208874.14
2022-11-28,Laptops,265384.63
2023-04-19,Smartphones,301660.83
2022-03-05,Accessories,221322.59999999998
2025-02-01,Accessories,216394.96000000002
2021-12-20,Smartphones,245875.04
2025-03-04,Laptops,316511.01999999996
2025-04-13,Tablets,220997.14
2025-02-16,Smartphones,280091.66000000003
2024-08-11,TVs,256066.34000000003
2020-07-23,Tablets,275493.35
2021-04-06,Accessories,274558.43999999994
2020-07-09,TVs,234511.37
2024-02-01,Laptops,234663.81999999998
2022-07-29,TVs,249443.62
2021-04-25,Smartphones,197349.25
2021-01-14,Accessories,255417.29999999996
2024-11-05,Tablets,240799.55
2022-07-30,Laptops,311379.69000000006
2021-08-14,Laptops,251280.24
2024-03-19,Accessories,278952.57
2021-06-15,Laptops,207906.62
2023-01-15,Tablets,154650.13
2021-08-31,TVs,190204.16000000003
2022-02-07,Accessories,167303.33000000002
2021-02-04,Accessories,191346.06
2021-12-02,Smartphones,224946.90000000002
2022-07-21,Laptops,332370.45999999996
2022-03-08,Smartphones,211438.27999999997
2022-01-12,Tablets,250318.49
2021-08-29,Smartphones,199033.1
2023-09-06,TVs,244162.51
2021-06-18,Accessories,161778.77000000002
2021-01-26,Laptops,244752.77999999997
2023-03-07,Tablets,345931.0
2022-06-16,TVs,258305.0
2024-09-03,Laptops,297359.44
2021-04-09,TVs,343028.37
2020-08-10,Tablets,321192.8
2023-05-16,Laptops,238476.66
2024-12-21,Smartphones,331131.00999999995
2025-03-02,TVs,187645.79
2022-06-11,Smartphones,277192.3399999999
2021-01-13,TVs,226225.63999999998
2022-07-08,TVs,220312.78
2024-10-06,Laptops,372321.57
2024-06-25,Laptops,254939.06000000003
2023-12-31,Laptops,285779.51
2023-04-16,Laptops,238813.51
2024-08-03,Smartphones,312687.89
2023-10-20,Tablets,298238.0
2022-12-27,Laptops,291781.54000000004
2024-12-15,Accessories,245525.65000000002
2023-10-09,TVs,252821.66
2022-06-24,Smartphones,345203.48
2024-01-02,Smartphones,199093.33000000002
2022-11-06,Accessories,197801.99000000002
2024-01-22,Laptops,202617.01
2025-02-05,Smartphones,292880.80000000005
2020-12-15,TVs,205833.03000000003
2023-10-07,Laptops,172324.28
2021-06-21,Smartphones,269452.41
2020-09-10,Smartphones,246968.78000000003
2023-12-16,Accessories,256258.11
2021-08-19,Smartphones,309205.68
2020-09-14,TVs,203700.81999999998
2022-02-04,Laptops,241376.03999999998
2024-10-04,Accessories,182941.21999999997
2022-06-13,Smartphones,273847.57
2020-10-10,Laptops,175360.62
2024-03-06,Laptops,252781.15999999997
2025-01-04,Tablets,253721.59
2022-11-30,Smartphones,251488.83
2025-02-25,Tablets,432135.45
2021-08-26,Accessories,284824.01
2021-02-11,Smartphones,152074.90000000002
2021-10-15,Smartphones,222686.0
2025-04-30,TVs,296342.39
2025-03-16,Accessories,212328.64999999997
2021-03-30,Tablets,280745.91000000003
2024-12-20,Laptops,210772.83000000002
2024-09-15,Laptops,118876.59
2020-06-30,TVs,157896.86
2024-04-10,Tablets,275202.0
2020-10-29,Laptops,276542.58
2024-01-16,Tablets,220652.97999999998
2022-08-23,TVs,195030.16000000003
2022-05-29,Tablets,262641.58
2024-09-04,Accessories,195233.44
2025-06-04,Smartphones,253689.99
2024-10-19,TVs,349689.24
2021-06-29,Tablets,289485.20999999996
2025-02-11,Tablets,262363.76000000007
2022-03-13,Smartphones,296996.91
2022-04-19,Accessories,284326.58999999997
2023-11-11,Smartphones,233812.44999999998
2020-11-27,Tablets,189067.67
2023-04-29,TVs,197627.93
2021-10-28,TVs,240747.12
2023-12-31,Tablets,267642.62
2021-04-02,Accessories,271379.66
2025-05-30,Laptops,368301.87
2020-07-27,Tablets,352890.29
2023-07-09,Laptops,252690.83000000002
2023-05-04,TVs,257897.44
2023-08-24,Tablets,302169.15
2023-03-12,Accessories,174960.64
2023-02-12,Laptops,263382.8
2022-03-11,TVs,275804.36
2022-11-30,TVs,308239.41
2024-12-04,TVs,237921.68000000002
2024-09-08,Tablets,237367.96
2021-02-09,Accessories,267201.83
2024-08-17,Smartphones,330792.6
2021-09-06,Accessories,269623.06999999995
2023-05-25,Laptops,320152.74000000005
2025-03-14,Tablets,272980.31
2021-08-24,Accessories,253593.15000000002
2025-06-13,Accessories,283897.04
2023-07-23,TVs,202546.75999999995
2021-11-28,Laptops,237951.37
2024-11-29,TVs,227864.58000000002
2023-11-22,Tablets,250831.81
2022-02-18,Tablets,239346.16
2025-01-26,Accessories,312426.33
2022-10-10,TVs,263226.52999999997
2023-10-07,Smartphones,366823.79
2023-12-01,Accessories,202280.56
2024-05-17,Accessories,229575.57
2022-11-20,TVs,245732.53
2022-02-09,Smartphones,345258.28
2025-04-27,Accessories,230778.59
2025-02-08,Tablets,345575.4
2024-03-14,Laptops,232350.46999999997
2023-06-29,Laptops,262663.85000000003
2023-12-23,Smartphones,269159.32
2021-11-12,TVs,290942.02999999997
2021-05-16,Laptops,219375.64999999997
2024-06-30,Smartphones,310013.45
2022-09-10,TVs,241795.89
2023-07-24,Laptops,265726.02999999997
2020-08-29,Smartphones,395736.77999999997
2022-01-31,Tablets,236210.2
2021-12-08,Tablets,252539.1
2024-09-01,Laptops,258392.33
2025-02-03,Tablets,260236.06
2023-08-10,TVs,351216.20999999996
2021-09-17,Accessories,248841.4
2025-04-29,TVs,209979.86
2022-06-27,TVs,193252.48
2021-10-19,Accessories,295415.44
2024-06-11,Accessories,245495.77999999997
2021-09-26,Tablets,221460.01999999996
2023-05-27,Laptops,253806.71
2022-01-08,Smartphones,197102.22999999998
2023-04-01,Smartphones,209927.66
2023-01-23,TVs,201637.82
2022-11-26,Accessories,270472.85
2024-12-17,Tablets,162203.54
2021-03-30,Laptops,256222.53000000003
2022-01-09,TVs,170621.0
2024-05-21,Smartphones,239966.37
2020-09-01,Smartphones,197794.83000000002
2024-12-12,Tablets,360800.77999999997
2022-04-16,Smartphones,283595.26
2023-09-20,Tablets,234604.39999999997
2024-01-05,TVs,137481.46
2022-07-11,Accessories,245461.57999999996
2021-06-15,TVs,238072.09000000003
2024-01-29,Tablets,192540.49000000002
2023-07-06,Accessories,346387.44999999995
2022-07-14,Laptops,302134.06
2024-05-09,Tablets,279436.85000000003
2024-07-18,Tablets,317198.49
2022-07-26,Smartphones,197813.64
2023-06-29,Tablets,238860.64
2021-12-23,Laptops,231342.82
2022-11-03,Tablets,341934.5900000001
2023-05-03,Tablets,293778.18
2022-03-28,TVs,220313.34999999998
2023-07-25,Laptops,340223.64999999997
2021-06-05,TVs,204403.16000000003
2024-04-12,Laptops,153705.44999999998
2023-12-13,Accessories,240363.97000000003
2024-11-21,Laptops,234018.68
2023-07-15,Laptops,213380.77000000002
2021-06-02,Tablets,254318.44999999998
2021-08-17,Tablets,237295.25
2022-11-05,Tablets,297312.08999999997
2020-12-31,Accessories,246976.97999999998
2024-10-17,TVs,213757.81000000003
2024-11-22,Smartphones,180215.46
2021-05-13,Tablets,184542.59000000003
2022-12-02,Laptops,346020.68
2023-10-10,TVs,183255.68
2021-01-10,Laptops,281229.59
2024-03-20,Smartphones,225756.16000000003
2021-12-04,Tablets,162789.41
2022-02-01,TVs,342189.42000000004
2022-09-25,Smartphones,259648.86
2023-08-24,Laptops,323322.58
2021-09-11,Laptops,297145.39
2024-10-30,Laptops,213178.62
2023-05-08,TVs,186021.03999999998
2022-04-08,Tablets,318040.51
2021-05-29,Smartphones,222129.99
2024-05-29,Accessories,252498.19
2021-04-08,Laptops,234527.21000000002
2024-03-19,Laptops,144566.63
2022-06-18,Smartphones,278651.51
2023-06-18,Smartphones,180142.83000000002
2024-08-07,Smartphones,341412.16
2021-10-16,Accessories,163611.43
2023-01-22,Smartphones,285337.97000000003
2022-11-12,Accessories,305459.06
2021-01-18,Laptops,240144.42000000004
2023-01-07,TVs,234631.68
2022-05-14,Smartphones,301708.26
2022-02-05,Accessories,238890.49000000002
2024-11-29,Smartphones,249614.21
2022-02-18,Smartphones,216983.25000000003
2023-01-24,Laptops,305881.55
2022-06-23,Accessories,209656.19
2022-03-29,Tablets,298395.17
2021-09-02,Tablets,230060.58000000002
2020-10-04,Smartphones,345691.5
2020-11-11,TVs,223333.91999999998
2024-03-30,Accessories,275259.12
2023-02-12,Tablets,170385.89
2025-03-30,Smartphones,222036.69999999998
2023-06-13,Laptops,289699.12
2023-12-08,Accessories,192629.54
2024-07-25,Tablets,270693.33999999997
2023-12-26,Laptops,251989.75000000003
2021-01-08,Laptops,309723.55999999994
2020-09-19,Smartphones,140357.77000000002
2023-03-18,Smartphones,254726.27000000002
2024-09-17,Smartphones,242187.33
2023-04-20,Accessories,230353.53999999998
2022-05-28,TVs,188613.41
2022-10-22,Tablets,263303.56
2024-06-20,Accessories,291378.41000000003
2021-02-24,Smartphones,258638.56
2023-11-09,Tablets,302007.31
2025-04-24,TVs,156786.62
2023-06-26,Accessories,226580.34000000003
2023-02-23,Smartphones,298235.31000000006
2021-03-06,Tablets,245136.24000000002
2024-09-18,TVs,279026.0
2022-10-24,Laptops,198805.41000000003
2024-03-11,TVs,201307.49999999997
